# Tetrahedron method
        1.7800000000        0.3826893353        0.3826893185        0.4443146928        0.4443146928        0.2998367712        0.2998367712
        1.7900000000        0.3875850286        0.3875849762        0.4481408899        0.4481408899        0.3017146163        0.3017146163
        1.8000000000        0.3926971749        0.3926971026        0.4525354152        0.4525354152        0.3038893883        0.3038893883
        1.8100000000        0.3980001007        0.3980000109        0.4569438756        0.4569438756        0.3060436425        0.3060436425
        1.8200000000        0.4031786594        0.4031785549        0.4609463036        0.4609463036        0.3079506802        0.3079506802
        1.8300000000        0.4084943520        0.4084942640        0.4651718101        0.4651718101        0.3099474446        0.3099474446
        1.8400000000        0.4139168794        0.4139168102        0.4693756329        0.4693756329        0.3119081373        0.3119081373
        1.8500000000        0.4194623317        0.4194622814        0.4738014874        0.4738014874        0.3139439124        0.3139439124
        1.8600000000        0.4253527112        0.4253526771        0.4785673505        0.4785673505        0.3161809842        0.3161809842
        1.8700000000        0.4311601959        0.4311601730        0.4830496783        0.4830496783        0.3182093204        0.3182093204
        1.8800000000        0.4368063548        0.4368063385        0.4874324925        0.4874324925        0.3201350584        0.3201350584
        1.8900000000        0.4427451295        0.4427451201        0.4919836832        0.4919836832        0.3221362544        0.3221362544
        1.9000000000        0.4490080725        0.4490080788        0.4970893986        0.4970893986        0.3244177958        0.3244177958
        1.9100000000        0.4552100419        0.4552100530        0.5020076416        0.5020076416        0.3265593004        0.3265593004
        1.9200000000        0.4614601730        0.4614601961        0.5068361070        0.5068361070        0.3286255497        0.3286255497
        1.9300000000        0.4679219988        0.4679220388        0.5119154333        0.5119154333        0.3307858244        0.3307858244
        1.9400000000        0.4744365444        0.4744365640        0.5171562055        0.5171562055        0.3330409079        0.3330409079
        1.9500000000        0.4809320075        0.4809320245        0.5222712160        0.5222712160        0.3352201741        0.3352201741
        1.9600000000        0.4879654666        0.4879654750        0.5276263164        0.5276263164        0.3374334989        0.3374334989
        1.9700000000        0.4950768710        0.4950768670        0.5359210370        0.5359210370        0.3454943515        0.3454943515
        1.9800000000        0.5025633362        0.5025633377        0.5443385625        0.5443385625        0.3533520188        0.3533520188
        1.9900000000        0.5096402316        0.5096402335        0.5509212721        0.5509212721        0.3579402604        0.3579402604
        2.0000000000        0.5169317780        0.5169317791        0.5576772688        0.5576772688        0.3625463240        0.3625463240
        2.0100000000        0.5249469410        0.5249469411        0.5649209078        0.5649209078        0.3675007662        0.3675007662
        2.0200000000        0.5573137642        0.5573135778        0.5761818662        0.5761818662        0.3804554987        0.3804554987
        2.0300000000        0.5846456399        0.5846459514        0.5872377577        0.5872377577        0.3917545962        0.3917545962
        2.0400000000        0.6075456219        0.6075456219        0.5980087800        0.5980087800        0.4016724930        0.4016724930
        2.0500000000        0.6285724882        0.6285725004        0.6089395207        0.6089395207        0.4108870051        0.4108870051
        2.0600000000        0.6484708466        0.6484707710        0.6196568023        0.6196568023        0.4198527954        0.4198527954
        2.0700000000        0.6671503031        0.6671502516        0.6302947758        0.6302947758        0.4284712923        0.4284712923
        2.0800000000        0.6871732794        0.6871732362        0.6416500600        0.6416500600        0.4374411280        0.4374411280
        2.0900000000        0.7069722918        0.7069724128        0.6535242504        0.6535242504        0.4463600694        0.4463600694
        2.1000000000        0.7267182316        0.7267183257        0.6657673752        0.6657673752        0.4551546831        0.4551546831
        2.1100000000        0.7468993727        0.7468993955        0.6783345380        0.6783345380        0.4644156509        0.4644156509
        2.1200000000        0.7662080869        0.7662080966        0.6909795981        0.6909795981        0.4736834517        0.4736834517
        2.1300000000        0.7853549396        0.7853549124        0.7041203650        0.7041203650        0.4829980108        0.4829980108
        2.1400000000        0.8055531557        0.8055530991        0.7178418405        0.7178418405        0.4927496106        0.4927496106
        2.1500000000        0.8273909990        0.8273909041        0.7329235463        0.7329235463        0.5031070120        0.5031070120
        2.1600000000        0.8497811773        0.8497811156        0.7479325008        0.7479325008        0.5135498764        0.5135498764
        2.1700000000        0.8728166444        0.8728166083        0.7642861370        0.7642861370        0.5244088830        0.5244088830
        2.1800000000        0.8961525966        0.8961525952        0.7809337911        0.7809337911        0.5354496147        0.5354496147
        2.1900000000        0.9221897626        0.9221898415        0.7993361624        0.7993361624        0.5474219768        0.5474219768
        2.2000000000        0.9494870409        0.9494871559        0.8185576658        0.8185576658        0.5595950435        0.5595950435
        2.2100000000        0.9790287899        0.9790288022        0.8398311759        0.8398311759        0.5738095777        0.5738095777
